longitude,latitude,Date,pluie,neige,precip_tot,neige_au_sol,hum_rel_max,hum_rel_min,hum_rel_moy,pt_rosee,vitesse_vent_max,vitesse_vent_min,vitesse_vent_moy,visibilite_max,visibilite_min,visibilite_moy,pression_max,pression_min,pression_moy,temp_max,temp_min,temp_moy
-73.74,45.47,2017-01-14,0.0,0.0,0.0,1,77,55,64.08333333333333,-18.299999999999994,18,0,7.791666666666667,48.3,24.1,34.18333333333334,103.84,102.0,103.0725,-7.2,-17.1,-12.820833333333331
-73.74,45.47,2017-01-15,0.0,0.0,0.0,1,81,47,64.5,-14.645833333333336,21,3,10.958333333333334,48.3,24.1,31.158333333333335,102.58,101.88,102.35041666666666,-7.7,-10.8,-8.895833333333332
-73.74,45.47,2017-01-16,0.0,0.0,0.0,1,78,62,71.58333333333333,-7.008333333333332,41,7,21.916666666666668,48.3,24.1,26.116666666666678,102.43,101.63,101.98500000000003,2.4,-8.8,-2.504166666666667
-73.74,45.47,2017-01-17,0.0,1.4,1.4,1,89,63,74.29166666666667,-6.495833333333333,31,0,18.416666666666668,24.1,4.8,22.629166666666674,102.06,101.22,101.74291666666666,-0.8,-5.2,-2.4250000000000003
-73.74,45.47,2017-01-18,0.6,6.8,7.0,3,95,85,91.41666666666667,-4.808333333333333,29,4,17.875,8.1,2.4,4.354166666666667,101.14,100.86,100.98208333333334,-1.6,-5.3,-3.6041666666666674
-73.74,45.47,2017-01-19,0.0,0.0,0.0,4,97,86,91.79166666666667,-0.36666666666666653,28,0,12.125,56.3,0.8,17.333333333333336,101.38,100.89,101.1175,2.0,-1.6,0.8416666666666665
-73.74,45.47,2017-01-20,0.0,0.0,0.0,3,95,71,82.54166666666667,-1.4833333333333334,18,0,9.0,48.3,12.9,25.66666666666667,101.25,100.59,100.93874999999998,2.1,0.4,1.2374999999999996
-73.74,45.47,2017-01-21,0.6,0.0,0.6,2,97,85,93.54166666666667,0.22916666666666655,10,0,5.833333333333333,24.1,1.0,8.741666666666664,100.58,100.23,100.43875000000001,2.0,0.4,1.1625
-73.74,45.47,2017-01-22,0.0,0.0,0.0,1,97,71,81.54166666666667,-2.2625,43,7,22.25,24.1,2.4,18.64583333333334,101.19,100.43,100.77833333333335,2.0,-2.2,0.6
-73.74,45.47,2017-01-23,0.0,0.0,0.0,0,81,66,73.83333333333333,-6.041666666666667,39,26,32.666666666666664,24.1,8.1,21.833333333333343,101.38,101.05,101.22958333333334,-0.3,-3.6,-1.9541666666666666
-73.74,45.47,2017-01-24,5.6,7.0,12.4,0,91,62,80.16666666666667,-6.141666666666667,48,12,34.125,24.1,0.6,14.4625,100.96,99.65,100.22583333333334,-2.3,-3.8,-3.1041666666666665
-73.74,45.47,2017-01-25,0.0,3.2,2.6,4,95,81,88.66666666666667,-3.1916666666666664,27,8,17.291666666666668,24.1,2.4,15.112500000000004,99.69,99.38,99.58583333333333,0.0,-2.5,-1.5500000000000005
-73.74,45.47,2017-01-26,0.0,2.2,1.6,5,96,76,88.0,-1.2249999999999999,35,9,18.541666666666668,24.1,4.0,13.591666666666669,99.25,98.46,98.74124999999998,1.2,0.1,0.6041666666666666
-73.74,45.47,2017-01-27,0.0,3.6,2.6,4,88,62,74.70833333333333,-4.7625,45,18,31.875,24.1,1.2,17.125000000000004,99.09,98.72,98.9204166666667,0.9,-3.1,-0.7541666666666665
-73.74,45.47,2017-01-28,0.0,0.2,0.2,5,90,66,75.875,-4.991666666666667,31,15,23.041666666666668,24.1,4.0,19.78333333333334,99.5,99.09,99.35874999999999,0.0,-2.8,-1.2125000000000001
-73.74,45.47,2017-01-29,0.0,1.0,1.0,5,93,66,81.25,-4.9875,27,7,17.375,80.5,4.0,22.279166666666672,100.07,99.4,99.70333333333333,-0.3,-4.5,-2.1625
-73.74,45.47,2017-01-30,0.0,0.0,0.0,5,83,52,69.0,-14.6625,28,9,15.5,24.1,16.1,23.766666666666676,100.88,100.09,100.50833333333333,-5.6,-13.3,-9.879166666666666
-73.74,45.47,2017-01-31,0.0,0.0,0.0,5,79,58,70.375,-16.416666666666668,23,0,10.416666666666666,24.1,24.1,24.10000000000001,100.96,100.63,100.80625000000002,-7.4,-17.6,-11.966666666666663
-73.74,45.47,2017-02-01,0.0,2.2,1.8,5,88,72,78.66666666666667,-13.458333333333334,25,0,14.25,24.1,3.2,15.208333333333336,100.86,100.48,100.62958333333334,-6.4,-13.9,-10.4125
-73.74,45.47,2017-02-02,0.0,0.6,0.6,6,86,50,70.91666666666667,-12.420833333333336,27,6,17.625,80.5,2.8,28.474999999999998,101.48,100.8,101.10875000000004,-5.8,-10.6,-7.8500000000000005
-73.74,45.47,2017-02-03,0.0,0.0,0.0,6,78,49,58.791666666666664,-13.966666666666667,29,10,17.75,48.3,24.1,25.108333333333345,101.47,101.23,101.36458333333333,-5.5,-8.4,-7.041666666666668
-73.74,45.47,2017-02-04,0.0,0.0,0.0,6,75,54,63.333333333333336,-13.175000000000004,33,12,21.75,48.3,16.1,25.783333333333346,101.84,101.4,101.59458333333335,-3.5,-13.2,-7.295833333333334
-73.74,45.47,2017-02-05,,0.4,0.2,6,88,47,69.20833333333333,-7.650000000000001,43,14,26.333333333333332,48.3,2.8,19.64166666666667,101.36,99.87,100.42833333333336,-0.4,-5.2,-2.5750000000000006
-73.74,45.47,2017-02-06,0.0,1.2,1.2,6,83,51,65.08333333333333,-16.258333333333336,28,0,15.666666666666666,48.3,3.6,18.800000000000004,101.66,100.57,101.43375000000002,-6.2,-13.4,-10.733333333333329
-73.74,45.47,2017-02-07,12.0,10.4,23.4,8,91,68,77.29166666666667,-13.149999999999997,49,11,30.125,24.1,1.0,12.845833333333331,101.68,99.28,101.01791666666668,-3.2,-11.8,-9.858333333333333
-73.74,45.47,2017-02-08,9.4,0.0,9.4,8,94,52,70.83333333333333,-6.1125,43,5,26.5,48.3,6.4,22.320833333333336,100.82,98.44,99.67458333333332,2.7,-7.8,-1.2291666666666667
-73.74,45.47,2017-02-09,0.0,0.0,0.0,7,60,44,52.708333333333336,-20.758333333333333,31,5,17.666666666666668,24.1,24.1,24.10000000000001,101.02,100.75,100.8895833333333,-8.8,-15.2,-12.93333333333333
-73.74,45.47,2017-02-10,0.0,0.0,0.0,7,63,39,50.208333333333336,-22.691666666666663,35,0,20.583333333333332,48.3,19.3,31.966666666666665,101.89,100.9,101.53875000000001,-13.2,-16.1,-14.29166666666667
-73.74,45.47,2017-02-11,0.0,3.2,2.0,8,79,56,74.20833333333333,-16.283333333333328,28,14,21.208333333333332,24.1,2.0,13.700000000000003,101.9,101.0,101.34916666666668,-10.5,-13.8,-12.550000000000004
-73.74,45.47,2017-02-12,0.0,23.0,24.0,9,91,76,83.16666666666667,-12.016666666666671,31,14,21.75,24.1,1.0,13.429166666666667,101.93,99.76,101.0625,-3.3,-13.6,-9.654166666666667
-73.74,45.47,2017-02-13,0.0,3.0,3.0,25,89,62,74.33333333333333,-9.079166666666666,27,13,20.458333333333332,24.1,1.6,16.35416666666667,101.09,99.68,100.57958333333335,-3.2,-7.8,-5.091666666666668
-73.74,45.47,2017-02-14,0.0,2.0,1.6,25,88,62,73.5,-10.166666666666666,19,0,12.458333333333334,48.3,2.4,25.287500000000005,101.0,99.89,100.54583333333335,-3.7,-11.2,-6.070833333333333
-73.74,45.47,2017-02-15,0.0,8.6,7.4,27,91,85,87.70833333333333,-6.425,27,11,18.083333333333332,24.1,0.8,9.270833333333332,99.77,99.16,99.35250000000002,-2.9,-6.3,-4.679166666666666
-73.74,45.47,2017-02-16,0.0,3.4,3.4,29,88,63,77.45833333333333,-6.987500000000001,30,11,17.916666666666668,24.1,2.4,14.10416666666667,100.16,99.22,99.64625000000001,-2.0,-4.6,-3.5000000000000004
-73.74,45.47,2017-02-17,0.0,0.0,0.0,29,70,60,64.625,-10.9125,36,16,23.416666666666668,48.3,24.1,35.19166666666667,100.64,100.17,100.45291666666668,-3.1,-8.9,-5.229166666666667
-73.74,45.47,2017-02-18,0.0,0.0,0.0,22,74,51,64.20833333333333,-5.475000000000001,40,4,14.708333333333334,48.3,24.1,34.18333333333334,100.52,99.02,99.6758333333333,7.3,-5.2,0.6208333333333337
-73.74,45.47,2017-02-19,0.0,0.0,0.0,12,85,57,71.125,-0.3999999999999999,31,12,21.166666666666668,48.3,24.1,32.16666666666667,101.29,99.44,100.20875,7.5,1.7,4.470833333333334
-73.74,45.47,2017-02-20,0.0,0.0,0.0,8,74,42,56.166666666666664,-9.433333333333332,18,3,11.041666666666666,48.3,24.1,35.19166666666667,102.59,101.38,102.1404166666667,1.1,-5.2,-1.716666666666667
-73.74,45.47,2017-02-21,0.0,0.0,0.0,7,82,49,65.41666666666667,-7.670833333333333,25,0,9.083333333333334,48.3,24.1,32.16666666666667,102.51,100.99,101.75125000000001,3.3,-6.9,-1.8
-73.74,45.47,2017-02-22,0.0,0.0,0.0,5,91,71,81.75,0.09166666666666667,14,0,5.916666666666667,24.1,9.7,19.90000000000001,101.11,100.48,100.85458333333334,6.2,0.1,2.9458333333333333
-73.74,45.47,2017-02-23,0.6,0.0,0.6,3,90,65,83.125,3.5000000000000004,36,0,14.458333333333334,24.1,8.1,21.50000000000001,100.54,99.58,100.03416666666665,11.6,1.6,6.195833333333333
-73.74,45.47,2017-02-24,1.4,0.0,1.4,0,92,78,86.16666666666667,0.4375,34,3,16.25,24.1,4.8,20.629166666666674,100.93,100.47,100.73833333333334,4.4,0.7,2.545833333333334
-73.74,45.47,2017-02-25,26.0,0.0,26.0,0,97,87,93.20833333333333,1.9041666666666668,41,12,24.708333333333332,24.1,0.8,11.433333333333335,100.42,98.9,99.66958333333336,10.9,0.2,2.9166666666666665
-73.74,45.47,2017-02-26,0.0,0.0,0.0,0,81,43,57.125,-9.433333333333334,44,12,29.958333333333332,48.3,24.1,30.150000000000006,101.21,99.59,100.60791666666665,2.6,-4.5,-1.8916666666666668
-73.74,45.47,2017-02-27,0.0,0.0,0.0,0,74,44,57.875,-5.1375,41,4,26.0,48.3,24.1,35.19166666666666,102.15,101.08,101.53791666666667,5.4,-1.0,2.4875000000000003
-73.74,45.47,2017-02-28,0.2,0.0,0.2,,88,47,68.29166666666667,-3.554166666666667,18,0,9.125,48.3,24.1,25.108333333333345,102.41,100.6,101.87041666666666,8.1,-4.4,2.025
-73.74,45.47,2017-03-01,15.6,0.0,15.6,,97,62,91.04166666666667,2.4499999999999997,20,0,12.333333333333334,24.1,2.0,11.924999999999997,100.5,98.23,99.14375,7.2,2.0,3.879166666666667
-73.74,45.47,2017-03-02,0.0,0.4,0.4,0,95,46,65.95833333333333,-10.499999999999998,46,6,33.708333333333336,48.3,2.4,23.07916666666667,101.47,98.26,99.85583333333334,5.5,-9.3,-4.833333333333333
-73.74,45.47,2017-03-03,0.0,0.0,0.0,0,60,40,51.583333333333336,-19.325,26,7,17.958333333333332,48.3,24.1,33.175000000000004,102.66,101.51,101.98916666666666,-8.1,-14.0,-11.091666666666663
-73.74,45.47,2017-03-04,0.0,0.0,0.0,0,61,35,47.541666666666664,-23.9375,34,11,21.708333333333332,48.3,24.1,30.150000000000006,103.45,102.62,103.06583333333334,-12.6,-17.2,-14.866666666666669
-73.74,45.47,2017-03-05,0.0,0.0,0.0,0,63,28,47.208333333333336,-21.458333333333332,20,5,11.666666666666666,48.3,24.1,36.199999999999996,103.79,103.12,103.45458333333333,-6.4,-17.4,-11.995833333333332
-73.74,45.47,2017-03-06,7.0,0.0,7.0,0,83,28,51.083333333333336,-14.220833333333331,26,0,13.083333333333334,48.3,8.1,34.6,103.07,102.18,102.69583333333333,0.3,-12.1,-4.995833333333333
-73.74,45.47,2017-03-07,7.8,0.0,7.8,,96,63,85.375,-0.16666666666666696,27,8,15.333333333333334,24.1,6.4,18.09166666666667,102.13,100.47,101.28583333333331,5.3,-2.5,2.0999999999999996
-73.74,45.47,2017-03-08,4.2,0.4,4.6,,97,35,72.79166666666667,0.3083333333333335,55,3,23.583333333333332,48.3,2.0,28.237500000000008,100.73,99.87,100.26375000000003,10.2,2.5,5.379166666666666
-73.74,45.47,2017-03-09,0.0,0.4,0.4,,76,38,46.0,-11.970833333333333,54,5,30.875,48.3,16.1,27.800000000000008,101.21,100.0,100.64708333333333,2.9,-4.2,-1.5708333333333335
-73.74,45.47,2017-03-10,0.0,2.6,2.6,0,78,32,54.125,-16.370833333333334,34,0,20.083333333333332,24.1,2.4,19.55833333333334,101.35,100.71,100.97166666666668,-5.1,-15.3,-8.341666666666667
-73.74,45.47,2017-03-11,0.0,0.0,0.0,0,63,32,40.666666666666664,-28.250000000000004,36,14,25.958333333333332,48.3,6.4,26.658333333333342,102.01,101.43,101.6875,-15.5,-20.7,-17.72083333333334
-73.74,45.47,2017-03-12,0.0,0.0,0.0,,51,40,44.416666666666664,-23.60416666666667,36,8,24.375,48.3,24.1,32.16666666666668,102.56,101.97,102.17249999999997,-10.6,-17.1,-13.85
-73.74,45.47,2017-03-13,0.0,0.0,0.0,,53,29,40.875,-22.61666666666667,19,5,11.666666666666666,48.3,24.1,35.19166666666667,103.01,102.52,102.74333333333333,-8.5,-15.6,-11.583333333333336
-73.74,45.47,2017-03-14,0.0,31.6,31.6,0,87,41,71.41666666666667,-13.233333333333333,58,8,33.416666666666664,24.1,0.2,8.133333333333331,102.43,99.34,101.21708333333333,-7.8,-9.4,-8.645833333333334
-73.74,45.47,2017-03-15,0.0,7.8,7.8,28,87,68,79.83333333333333,-8.954166666666667,27,13,22.0,16.1,1.2,4.708333333333334,99.91,98.95,99.26208333333334,-4.4,-7.8,-5.987500000000001
-73.74,45.47,2017-03-16,0.0,0.2,0.2,23,72,44,57.25,-14.191666666666663,36,7,21.916666666666668,48.3,6.4,25.462500000000006,101.19,99.99,100.61625,-3.8,-9.8,-6.8999999999999995
-73.74,45.47,2017-03-17,0.0,0.0,0.0,20,77,40,50.541666666666664,-14.883333333333331,25,0,11.916666666666666,48.3,24.1,37.20833333333333,102.01,101.23,101.73416666666664,-2.5,-10.1,-5.945833333333333
-73.74,45.47,2017-03-18,0.0,0.0,0.0,17,82,46,61.416666666666664,-11.795833333333334,28,4,15.916666666666666,48.3,24.1,37.20833333333333,102.26,102.02,102.12083333333334,0.2,-12.6,-5.241666666666668
-73.74,45.47,2017-03-19,0.0,0.0,0.0,15,79,40,61.083333333333336,-9.704166666666667,20,0,11.541666666666666,48.3,24.1,38.21666666666666,102.41,102.0,102.17666666666668,2.8,-8.7,-2.8208333333333346
-73.74,45.47,2017-03-20,0.0,0.0,0.0,13,90,40,64.875,-6.545833333333334,18,0,8.541666666666666,48.3,24.1,34.18333333333334,101.95,101.06,101.52875,5.0,-6.9,-0.27500000000000024
-73.74,45.47,2017-03-21,0.2,0.2,0.4,9,91,77,85.20833333333333,-0.3541666666666667,21,4,11.833333333333334,24.1,8.1,20.10000000000001,101.03,100.22,100.66625,3.4,0.9,1.8875000000000004
-73.74,45.47,2017-03-22,0.0,0.0,0.0,8,82,32,46.25,-18.55416666666667,35,9,26.666666666666668,48.3,24.1,35.19166666666666,102.64,100.3,101.91625,0.4,-13.0,-8.674999999999999
-73.74,45.47,2017-03-23,0.0,0.0,0.0,8,54,30,41.958333333333336,-16.375,27,8,17.208333333333332,48.3,24.1,37.20833333333333,102.99,102.6,102.78041666666668,0.2,-11.0,-5.070833333333332
-73.74,45.47,2017-03-24,0.0,11.4,11.0,5,95,46,76.54166666666667,-5.208333333333334,17,0,10.416666666666666,48.3,1.0,12.787500000000001,102.48,101.15,101.72625,0.0,-2.6,-1.1958333333333333
-73.74,45.47,2017-03-25,0.0,0.0,0.0,13,96,34,70.95833333333333,-7.529166666666665,23,0,8.708333333333334,24.1,1.0,17.11666666666667,102.86,101.61,102.31166666666668,2.0,-6.7,-2.2249999999999996
-73.74,45.47,2017-03-26,1.0,0.0,1.0,11,79,40,53.333333333333336,-10.995833333333335,34,10,21.541666666666668,48.3,24.1,35.19166666666667,103.04,101.84,102.61083333333336,1.4,-7.8,-2.5208333333333335
-73.74,45.47,2017-03-27,10.2,0.0,10.2,8,97,82,92.25,1.3166666666666667,16,0,8.333333333333334,24.1,1.2,9.066666666666668,101.75,100.89,101.14583333333333,4.0,0.8,2.4708333333333337
-73.74,45.47,2017-03-28,3.6,0.0,3.6,4,97,91,95.66666666666667,1.5875000000000001,16,0,9.833333333333334,16.1,0.4,5.379166666666666,101.45,100.76,101.02166666666666,4.5,0.8,2.1958333333333333
-73.74,45.47,2017-03-29,0.0,0.0,0.0,2,87,40,58.833333333333336,-4.2,25,9,15.458333333333334,48.3,24.1,26.116666666666674,102.18,101.47,101.77791666666667,6.2,2.1,3.479166666666666
-73.74,45.47,2017-03-30,,,,2,59,36,48.125,-7.454166666666668,22,0,11.541666666666666,48.3,22.5,36.47083333333333,102.28,101.81,102.02916666666668,5.4,-0.2,2.5708333333333333
-73.74,45.47,2017-03-31,2.0,8.4,10.4,1,95,50,67.25,-3.9124999999999996,26,13,19.875,48.3,2.4,19.875000000000004,101.77,101.02,101.40500000000002,4.3,0.2,1.8750000000000002
-73.74,45.47,2017-04-01,0.0,3.6,3.6,3,95,89,92.0,0.012500000000000046,23,4,13.541666666666666,24.1,2.4,15.779166666666674,101.4,100.96,101.17208333333333,2.2,0.2,1.1833333333333333
-73.74,45.47,2017-04-02,0.0,0.0,0.0,0,94,37,71.375,-1.6583333333333332,25,4,11.458333333333334,48.3,19.3,29.687500000000004,101.42,101.23,101.33041666666666,9.6,0.4,3.8625000000000007
-73.74,45.47,2017-04-03,0.0,0.0,0.0,0,62,32,46.125,-7.212500000000001,23,4,12.5,48.3,24.1,37.20833333333333,101.73,100.78,101.37874999999998,8.4,-2.2,3.654166666666667
-73.74,45.47,2017-04-04,36.2,0.0,36.2,,93,52,81.83333333333333,1.2041666666666668,34,18,25.5,24.1,3.2,13.174999999999999,100.64,99.66,99.94000000000001,5.5,2.2,4.216666666666666
-73.74,45.47,2017-04-05,2.8,0.0,2.8,,96,66,82.625,2.5541666666666667,27,6,16.541666666666668,48.3,3.2,19.875000000000007,101.26,99.89,100.69083333333333,7.5,3.8,5.399999999999999
-73.74,45.47,2017-04-06,35.8,0.0,35.8,,95,78,91.66666666666667,2.375,45,10,26.041666666666668,24.1,4.0,11.00416666666667,101.23,98.52,100.04541666666667,5.7,2.1,3.608333333333333
-73.74,45.47,2017-04-07,9.6,0.0,9.6,,95,80,89.45833333333333,1.6708333333333334,40,11,20.791666666666668,24.1,2.4,16.35416666666667,99.4,98.19,98.62833333333333,5.1,1.9,3.2500000000000004
-73.74,45.47,2017-04-08,0.0,0.0,0.0,0,80,42,61.208333333333336,-3.474999999999999,34,8,22.75,48.3,6.4,35.4625,100.83,99.46,100.2025,7.9,0.4,3.608333333333334
-73.74,45.47,2017-04-09,0.0,0.0,0.0,,85,35,55.708333333333336,-0.8125000000000001,19,4,11.416666666666666,48.3,24.1,38.21666666666666,101.36,100.9,101.115,15.8,-1.5,8.141666666666667
-73.74,45.47,2017-04-10,1.4,0.0,1.4,,77,25,49.125,5.070833333333333,40,3,14.875,48.3,24.1,37.208333333333336,101.03,100.48,100.85791666666667,25.0,8.2,16.474999999999998
-73.74,45.47,2017-04-11,3.8,0.0,3.8,,95,76,89.375,6.591666666666666,31,6,16.416666666666668,24.1,8.1,18.566666666666674,101.66,101.03,101.4108333333333,14.4,5.2,8.237499999999999
-73.74,45.47,2017-04-12,2.2,0.0,2.2,,97,67,84.79166666666667,4.0166666666666675,33,4,19.208333333333332,48.3,1.2,19.604166666666675,101.9,101.37,101.59499999999998,10.0,4.2,6.504166666666666
-73.74,45.47,2017-04-13,0.0,0.0,0.0,,82,26,53.0,-1.945833333333333,34,10,21.75,80.5,24.1,36.53333333333333,102.41,101.93,102.20958333333333,13.8,3.6,8.129166666666668
-73.74,45.47,2017-04-14,0.0,0.0,0.0,,71,23,42.625,-4.9125000000000005,17,0,8.666666666666666,48.3,24.1,38.21666666666666,102.73,102.28,102.48166666666668,14.1,-0.1,7.9875
-73.74,45.47,2017-04-15,3.8,0.0,3.8,,96,28,59.041666666666664,2.1166666666666667,29,3,9.833333333333334,48.3,9.7,34.6,102.23,100.45,101.45708333333333,18.7,3.9,11.062499999999998
-73.74,45.47,2017-04-16,14.8,0.0,14.8,,96,87,92.58333333333333,11.450000000000001,23,3,10.75,24.1,6.4,13.762500000000005,100.39,99.77,100.15416666666668,15.3,9.7,12.608333333333329
-73.74,45.47,2017-04-17,1.6,0.0,1.6,,97,50,67.375,0.9458333333333336,30,0,19.666666666666668,48.3,2.8,31.808333333333337,102.06,100.32,101.12333333333333,8.9,4.0,6.866666666666666
-73.74,45.47,2017-04-18,0.0,0.0,0.0,,73,37,51.583333333333336,-3.9583333333333335,18,3,11.583333333333334,48.3,22.5,37.14166666666666,102.82,102.11,102.57791666666668,9.4,0.8,5.566666666666667
-73.74,45.47,2017-04-19,18.2,0.0,18.2,,97,54,76.45833333333333,3.0958333333333337,37,9,23.708333333333332,48.3,4.0,19.133333333333336,102.46,101.26,101.72791666666667,9.5,5.6,7.204166666666667
-73.74,45.47,2017-04-20,0.0,0.0,0.0,,97,61,72.75,3.0374999999999996,27,7,18.25,24.1,6.4,22.362500000000008,101.97,101.42,101.71625,9.5,5.6,7.683333333333334
-73.74,45.47,2017-04-21,8.4,0.0,8.4,,95,76,83.125,6.5666666666666655,38,11,25.541666666666668,48.3,2.8,23.095833333333342,101.33,100.39,100.695,11.9,7.0,9.304166666666667
-73.74,45.47,2017-04-22,0.2,0.0,0.2,,87,56,75.375,3.783333333333333,22,8,15.541666666666666,48.3,24.1,28.13333333333334,101.35,100.74,100.99333333333334,9.6,5.5,7.941666666666667
-73.74,45.47,2017-04-23,0.0,0.0,0.0,,90,31,60.041666666666664,1.6874999999999993,34,0,17.666666666666668,48.3,24.1,38.21666666666666,101.49,100.82,101.23624999999998,17.9,1.6,9.933333333333332
-73.74,45.47,2017-04-24,0.0,0.0,0.0,,65,33,47.916666666666664,-5.758333333333333,30,0,16.333333333333332,48.3,24.1,35.19166666666666,102.28,101.58,102.03875,9.1,0.5,4.770833333333333
-73.74,45.47,2017-04-25,6.6,0.0,6.6,,93,42,61.25,0.5499999999999999,31,10,20.666666666666668,48.3,12.9,28.691666666666666,102.07,101.31,101.79958333333333,14.2,1.8,8.095833333333333
-73.74,45.47,2017-04-26,1.2,0.0,1.2,,95,79,90.41666666666667,10.362499999999997,26,14,20.125,24.1,6.4,17.629166666666674,101.23,100.45,100.77208333333334,16.1,8.9,11.883333333333333
-73.74,45.47,2017-04-27,0.0,0.0,0.0,,98,53,78.625,12.087499999999999,27,14,20.458333333333332,48.3,0.4,23.29166666666667,100.67,100.13,100.43583333333332,25.0,10.4,16.208333333333332
-73.74,45.47,2017-04-28,0.6,0.0,0.6,,93,36,63.791666666666664,7.866666666666667,42,5,24.875,48.3,24.1,33.175,100.97,100.22,100.74125,20.5,10.0,15.337499999999997
-73.74,45.47,2017-04-29,0.0,0.0,0.0,,62,28,47.083333333333336,2.495833333333334,53,8,27.541666666666668,48.3,24.1,34.18333333333333,102.0,100.69,101.05916666666667,19.3,5.4,13.904166666666663
-73.74,45.47,2017-04-30,9.0,0.0,9.0,,88,45,61.625,-2.1333333333333333,26,9,16.166666666666668,48.3,24.1,36.2,102.49,101.36,102.1075,6.5,1.7,4.795833333333333
-73.74,45.47,2017-05-01,37.2,0.0,37.2,,96,93,94.625,7.045833333333333,29,13,21.416666666666668,19.3,6.4,12.958333333333334,101.3,99.49,100.48833333333334,9.7,5.3,7.829166666666666
-73.74,45.47,2017-05-02,0.0,0.0,0.0,,98,53,75.5,7.133333333333333,43,3,26.708333333333332,48.3,0.8,25.63333333333334,99.57,99.28,99.46083333333335,16.0,7.7,11.641666666666666
-73.74,45.47,2017-05-03,0.2,0.0,0.2,,80,35,58.416666666666664,0.7958333333333334,34,5,24.708333333333332,48.3,24.1,30.150000000000002,101.68,99.6,100.60166666666665,12.8,6.4,9.054166666666669
-73.74,45.47,2017-05-04,0.2,0.0,0.2,,79,27,50.375,-0.4583333333333335,23,0,7.0,48.3,24.1,39.224999999999994,102.04,101.45,101.73291666666665,16.2,2.7,10.454166666666666
-73.74,45.47,2017-05-05,22.0,0.0,22.0,,94,68,87.5,6.583333333333333,28,7,18.666666666666668,24.1,4.8,16.09166666666667,101.44,99.78,100.66000000000003,10.7,7.1,8.566666666666665
-73.74,45.47,2017-05-06,9.4,0.0,9.4,,96,52,83.75,10.3,31,7,23.375,24.1,6.4,22.629166666666677,99.74,98.61,99.07916666666667,21.0,6.8,13.200000000000005
-73.74,45.47,2017-05-07,6.6,0.0,6.6,,94,62,78.70833333333333,4.537500000000001,37,12,22.291666666666668,48.3,9.7,24.400000000000006,100.24,98.9,99.57499999999999,11.4,4.8,8.125000000000002
-73.74,45.47,2017-05-08,0.0,0.0,0.0,,80,54,66.79166666666667,-2.2375000000000003,28,7,18.541666666666668,48.3,24.1,26.116666666666678,100.85,100.2,100.49208333333333,5.5,1.8,3.458333333333334
-73.74,45.47,2017-05-09,0.0,0.0,0.0,,85,45,62.458333333333336,-1.9791666666666672,13,0,6.541666666666667,24.1,24.1,24.10000000000001,101.41,100.86,101.19583333333331,8.2,0.8,4.8875
-73.74,45.47,2017-05-10,0.0,0.0,0.0,,76,41,55.291666666666664,0.09583333333333316,17,5,10.333333333333334,48.3,24.1,36.199999999999996,101.55,101.35,101.42916666666672,12.5,3.7,8.824999999999998
-73.74,45.47,2017-05-11,0.0,0.0,0.0,,87,60,73.29166666666667,5.179166666666666,28,12,19.958333333333332,48.3,24.1,28.80416666666667,101.56,101.31,101.4370833333333,13.1,6.5,9.770833333333334
-73.74,45.47,2017-05-12,0.0,0.0,0.0,,90,47,68.125,6.949999999999999,22,10,16.041666666666668,48.3,24.1,39.224999999999994,101.43,100.98,101.24291666666666,18.4,7.6,12.983333333333334
-73.74,45.47,2017-05-13,2.0,0.0,2.0,,95,49,73.25,8.6,30,0,13.541666666666666,48.3,9.7,31.508333333333344,100.94,100.6,100.77875,18.7,9.2,13.6
-73.74,45.47,2017-05-14,4.6,0.0,4.6,,92,67,83.875,7.687499999999999,22,5,14.708333333333334,48.3,12.9,22.383333333333336,100.58,99.93,100.21291666666669,12.6,8.8,10.320833333333331
-73.74,45.47,2017-05-15,0.0,0.0,0.0,,91,33,58.833333333333336,6.916666666666667,33,14,21.166666666666668,48.3,16.1,30.825000000000003,100.61,100.0,100.1825,22.1,9.2,15.808333333333335
-73.74,45.47,2017-05-16,0.0,0.0,0.0,,88,37,58.25,7.633333333333333,33,7,16.25,48.3,24.1,37.20833333333333,101.09,100.65,100.86000000000001,22.3,8.6,16.35
-73.74,45.47,2017-05-17,0.0,0.0,0.0,,76,45,57.875,12.908333333333331,43,0,20.0,24.1,24.1,24.10000000000001,100.83,100.14,100.41625000000003,28.7,12.8,21.700000000000003
-73.74,45.47,2017-05-18,0.6,0.0,0.6,,80,41,57.416666666666664,15.4375,46,9,25.375,24.1,24.1,24.10000000000001,100.29,99.71,100.06541666666665,30.1,19.1,24.645833333333332
-73.74,45.47,2017-05-19,0.0,0.0,0.0,,77,24,52.416666666666664,4.645833333333334,30,7,20.5,48.3,24.1,28.13333333333334,101.93,99.95,100.95791666666666,19.8,9.6,15.237499999999999
-73.74,45.47,2017-05-20,0.0,0.0,0.0,,56,28,41.875,-1.2416666666666667,26,0,12.0,48.3,24.1,38.21666666666666,102.6,102.05,102.38749999999997,17.4,5.9,11.612499999999997
-73.74,45.47,2017-05-21,2.8,0.0,2.8,,83,24,42.458333333333336,1.6375000000000002,20,9,14.0,48.3,24.1,34.18333333333333,102.5,101.57,102.13000000000001,19.8,9.0,15.050000000000002
